Gene,Version 1 Adverse Event Count,Version 2 Adverse Event Count,Adverse Event,All Records Version 1 Count,All Records Version 2 Count,Adverse Event Count Difference,All Records Count Difference
RNA5SP347,80.0,80.0,Myocardial Infarction,80.0,80.0,0.0,0.0
RNA5SP348,0.0,80.0,Myocardial Infarction,0.0,80.0,80.0,80.0
RNA5SP349,0.0,80.0,Myocardial Infarction,0.0,80.0,80.0,80.0
RNA5SP353,0.0,80.0,Myocardial Infarction,0.0,80.0,80.0,80.0
RNA5SP371,0.0,80.0,Myocardial Infarction,0.0,80.0,80.0,80.0
RNA5SP431,0.0,80.0,Myocardial Infarction,0.0,80.0,80.0,80.0
RNA5SP450,0.0,80.0,Myocardial Infarction,0.0,80.0,80.0,80.0
RNA5SP63,0.0,80.0,Myocardial Infarction,0.0,80.0,80.0,80.0
RNA5SP87,0.0,80.0,Myocardial Infarction,0.0,80.0,80.0,80.0
RNASE1,5.0,0.0,Cerebral Infarction,5.0,0.0,-5.0,-5.0
RNASE3,70.0,70.0,Pneumonia,70.0,70.0,0.0,0.0
RNASEH2A,23.0,23.0,Thrombocytopenia,23.0,23.0,0.0,0.0
RNASEH2C,23.0,23.0,Thrombocytopenia,23.0,23.0,0.0,0.0
RNF125,70.0,70.0,Pneumonia,70.0,70.0,0.0,0.0
RNF13,80.0,80.0,Myocardial Infarction,80.0,80.0,0.0,0.0
RNF146,0.0,5.0,Cerebral Infarction,0.0,85.0,5.0,85.0
RNF146,0.0,80.0,Myocardial Infarction,0.0,85.0,80.0,85.0
RNF170,1.0,0.0,Peripheral Neuropathy,1.0,0.0,-1.0,-1.0
RNF182,0.0,80.0,Myocardial Infarction,0.0,80.0,80.0,80.0
RNF19A,33.0,33.0,Sepsis,33.0,103.0,0.0,70.0
RNF19A,0.0,70.0,Pneumonia,33.0,103.0,70.0,70.0
RNMT,0.0,1.0,Peripheral Neuropathy,0.0,1.0,1.0,1.0
RNU105C,0.0,80.0,Myocardial Infarction,0.0,80.0,80.0,80.0
RNU4ATAC,70.0,0.0,Pneumonia,70.0,0.0,-70.0,-70.0
RNU6-15P,0.0,80.0,Myocardial Infarction,0.0,80.0,80.0,80.0
RNU6-36P,0.0,80.0,Myocardial Infarction,0.0,80.0,80.0,80.0
RNU6-392P,0.0,33.0,Sepsis,0.0,103.0,33.0,103.0
RNU6-392P,0.0,70.0,Pneumonia,0.0,103.0,70.0,103.0
RNU7-34P,0.0,33.0,Sepsis,0.0,33.0,33.0,33.0
RNU7-6P,0.0,80.0,Myocardial Infarction,0.0,80.0,80.0,80.0
RNY4P17,0.0,80.0,Myocardial Infarction,0.0,80.0,80.0,80.0
RNY4P22,0.0,4.0,Proteinuria,0.0,4.0,4.0,4.0
ROBO1,0.0,80.0,Myocardial Infarction,0.0,80.0,80.0,80.0
ROBO2,0.0,80.0,Myocardial Infarction,0.0,80.0,80.0,80.0
ROCK1,3.0,0.0,Pulmonary Edema,73.0,0.0,-3.0,-73.0
ROCK1,70.0,0.0,Pneumonia,73.0,0.0,-70.0,-73.0
ROR1,0.0,80.0,Myocardial Infarction,0.0,80.0,80.0,80.0
RORA,1.0,0.0,Peripheral Neuropathy,1.0,0.0,-1.0,-1.0
ROS1,5.0,5.0,Cerebral Infarction,85.0,188.0,0.0,103.0
ROS1,80.0,80.0,Myocardial Infarction,85.0,188.0,0.0,103.0
ROS1,0.0,70.0,Pneumonia,85.0,188.0,70.0,103.0
ROS1,0.0,33.0,Sepsis,85.0,188.0,33.0,103.0
RP9,18.0,0.0,Edema,18.0,0.0,-18.0,-18.0
RPA2P3,0.0,80.0,Myocardial Infarction,0.0,80.0,80.0,80.0
RPA3,0.0,80.0,Myocardial Infarction,0.0,80.0,80.0,80.0
RPAIN,70.0,70.0,Pneumonia,70.0,70.0,0.0,0.0
RPE65,0.0,33.0,Sepsis,0.0,33.0,33.0,33.0
RPIA,1.0,1.0,Peripheral Neuropathy,1.0,1.0,0.0,0.0
RPL10,0.0,19.0,Hyperlipidemia,0.0,19.0,19.0,19.0
RPL10AP9,0.0,80.0,Myocardial Infarction,0.0,80.0,80.0,80.0
RPL10P9,0.0,80.0,Myocardial Infarction,0.0,80.0,80.0,80.0
RPL13A,0.0,5.0,Cerebral Infarction,0.0,5.0,5.0,5.0
RPL15P22,0.0,80.0,Myocardial Infarction,0.0,80.0,80.0,80.0
RPL17P19,0.0,80.0,Myocardial Infarction,0.0,80.0,80.0,80.0
RPL18P1,0.0,80.0,Myocardial Infarction,0.0,80.0,80.0,80.0
RPL19P11,0.0,80.0,Myocardial Infarction,0.0,80.0,80.0,80.0
RPL21P106,0.0,80.0,Myocardial Infarction,0.0,80.0,80.0,80.0
RPL21P61,0.0,80.0,Myocardial Infarction,0.0,80.0,80.0,80.0
RPL23P3,0.0,80.0,Myocardial Infarction,0.0,80.0,80.0,80.0
RPL23P9,0.0,80.0,Myocardial Infarction,0.0,80.0,80.0,80.0
RPL24P2,0.0,80.0,Myocardial Infarction,0.0,80.0,80.0,80.0
RPL26P23,0.0,80.0,Myocardial Infarction,0.0,80.0,80.0,80.0
RPL26P5,0.0,80.0,Myocardial Infarction,0.0,80.0,80.0,80.0
RPL29P17,0.0,80.0,Myocardial Infarction,0.0,80.0,80.0,80.0
RPL29P6,0.0,80.0,Myocardial Infarction,0.0,80.0,80.0,80.0
RPL31P26,80.0,80.0,Myocardial Infarction,80.0,80.0,0.0,0.0
RPL31P39,80.0,80.0,Myocardial Infarction,80.0,80.0,0.0,0.0
RPL31P48,0.0,80.0,Myocardial Infarction,0.0,80.0,80.0,80.0
RPL34P29,0.0,80.0,Myocardial Infarction,0.0,80.0,80.0,80.0
RPL35P4,80.0,80.0,Myocardial Infarction,80.0,80.0,0.0,0.0
RPL36AP23,0.0,80.0,Myocardial Infarction,0.0,80.0,80.0,80.0
RPL36AP6,0.0,80.0,Myocardial Infarction,0.0,80.0,80.0,80.0
RPL37P6,0.0,80.0,Myocardial Infarction,0.0,80.0,80.0,80.0
RPL38P1,0.0,80.0,Myocardial Infarction,0.0,80.0,80.0,80.0
RPL39P30,80.0,80.0,Myocardial Infarction,80.0,80.0,0.0,0.0
RPL3P12,0.0,33.0,Sepsis,0.0,33.0,33.0,33.0
RPL4,0.0,33.0,Sepsis,0.0,33.0,33.0,33.0
RPL4P5,0.0,80.0,Myocardial Infarction,0.0,80.0,80.0,80.0
RPL5P20,0.0,80.0,Myocardial Infarction,0.0,80.0,80.0,80.0
RPL5P21,0.0,80.0,Myocardial Infarction,0.0,80.0,80.0,80.0
RPL5P34,0.0,80.0,Myocardial Infarction,0.0,80.0,80.0,80.0
RPL6P10,0.0,80.0,Myocardial Infarction,0.0,80.0,80.0,80.0
RPL6P25,0.0,80.0,Myocardial Infarction,0.0,80.0,80.0,80.0
RPL6P28,0.0,80.0,Myocardial Infarction,0.0,80.0,80.0,80.0
RPL7AP12,0.0,80.0,Myocardial Infarction,0.0,80.0,80.0,80.0
RPL7AP61,0.0,80.0,Myocardial Infarction,0.0,80.0,80.0,80.0
RPL7AP69,0.0,80.0,Myocardial Infarction,0.0,80.0,80.0,80.0
RPL7L1P4,0.0,33.0,Sepsis,0.0,33.0,33.0,33.0
RPL7P20,0.0,80.0,Myocardial Infarction,0.0,80.0,80.0,80.0
RPL7P61,0.0,80.0,Myocardial Infarction,0.0,80.0,80.0,80.0
RPL9,0.0,33.0,Sepsis,0.0,33.0,33.0,33.0
RPLP0P4,80.0,0.0,Myocardial Infarction,80.0,0.0,-80.0,-80.0
RPLP0P9,0.0,80.0,Myocardial Infarction,0.0,80.0,80.0,80.0
RPP40,0.0,80.0,Myocardial Infarction,0.0,80.0,80.0,80.0
RPS12P10,0.0,80.0,Myocardial Infarction,0.0,80.0,80.0,80.0
RPS12P24,0.0,80.0,Myocardial Infarction,0.0,80.0,80.0,80.0
RPS17P11,0.0,80.0,Myocardial Infarction,0.0,80.0,80.0,80.0
RPS18P12,0.0,33.0,Sepsis,0.0,33.0,33.0,33.0
RPS19,23.0,23.0,Thrombocytopenia,93.0,93.0,0.0,0.0
RPS19,70.0,70.0,Pneumonia,93.0,93.0,0.0,0.0
RPS20P32,0.0,33.0,Sepsis,0.0,33.0,33.0,33.0
RPS24P4,80.0,80.0,Myocardial Infarction,80.0,80.0,0.0,0.0
RPS26P35,0.0,24.0,Pancreatitis,0.0,24.0,24.0,24.0
RPS27AP16,0.0,80.0,Myocardial Infarction,0.0,80.0,80.0,80.0
RPS27P22,0.0,33.0,Sepsis,0.0,33.0,33.0,33.0
RPS2P21,0.0,80.0,Myocardial Infarction,0.0,80.0,80.0,80.0
RPS2P38,0.0,80.0,Myocardial Infarction,0.0,80.0,80.0,80.0
RPS3,18.0,0.0,Edema,18.0,0.0,-18.0,-18.0
RPS3AP44,0.0,80.0,Myocardial Infarction,0.0,80.0,80.0,80.0
RPS3P7,0.0,80.0,Myocardial Infarction,0.0,80.0,80.0,80.0
RPS6KB1,0.0,33.0,Sepsis,80.0,113.0,33.0,33.0
RPS6KB1,80.0,80.0,Myocardial Infarction,80.0,113.0,0.0,33.0
RPS6KB3,5.0,0.0,Cerebral Infarction,5.0,0.0,-5.0,-5.0
RPSA,33.0,0.0,Sepsis,132.0,99.0,-33.0,-33.0
RPSA,19.0,19.0,Hyperlipidemia,132.0,99.0,0.0,-33.0
RPSA,80.0,80.0,Myocardial Infarction,132.0,99.0,0.0,-33.0
RPSAP22,80.0,80.0,Myocardial Infarction,80.0,80.0,0.0,0.0
RPSAP40,0.0,80.0,Myocardial Infarction,0.0,80.0,80.0,80.0
RPSAP50,0.0,80.0,Myocardial Infarction,0.0,80.0,80.0,80.0
RPTOR,0.0,33.0,Sepsis,0.0,33.0,33.0,33.0
RREB1,23.0,0.0,Thrombocytopenia,23.0,0.0,-23.0,-23.0
RRM1,1.0,0.0,Peripheral Neuropathy,1.0,23.0,-1.0,22.0
RRM1,0.0,23.0,Thrombocytopenia,1.0,23.0,23.0,22.0
RRP15,0.0,80.0,Myocardial Infarction,0.0,80.0,80.0,80.0
RSL24D1,0.0,4.0,Proteinuria,0.0,4.0,4.0,4.0
RSPH1,0.0,80.0,Myocardial Infarction,0.0,80.0,80.0,80.0
RSPO3,0.0,80.0,Myocardial Infarction,0.0,80.0,80.0,80.0
RSRP1,0.0,80.0,Myocardial Infarction,0.0,80.0,80.0,80.0
RTEL1,23.0,23.0,Thrombocytopenia,23.0,23.0,0.0,0.0
RTL1,0.0,33.0,Sepsis,0.0,33.0,33.0,33.0
RTN2,1.0,0.0,Peripheral Neuropathy,1.0,0.0,-1.0,-1.0
RUNX1,23.0,23.0,Thrombocytopenia,23.0,23.0,0.0,0.0
RUNX1T1,80.0,80.0,Myocardial Infarction,80.0,80.0,0.0,0.0
RXRA,33.0,0.0,Sepsis,33.0,0.0,-33.0,-33.0
RYR1,18.0,0.0,Edema,18.0,0.0,-18.0,-18.0
RYR2,0.0,80.0,Myocardial Infarction,0.0,80.0,80.0,80.0
RYR3,80.0,80.0,Myocardial Infarction,80.0,80.0,0.0,0.0
S100A1,70.0,70.0,Pneumonia,150.0,183.0,0.0,33.0
S100A1,0.0,33.0,Sepsis,150.0,183.0,33.0,33.0
S100A1,80.0,80.0,Myocardial Infarction,150.0,183.0,0.0,33.0
S100A12,70.0,70.0,Pneumonia,94.0,70.0,0.0,-24.0
S100A12,24.0,0.0,Pancreatitis,94.0,70.0,-24.0,-24.0
S100A8,70.0,0.0,Pneumonia,209.0,83.0,-70.0,-126.0
S100A8,80.0,0.0,Myocardial Infarction,209.0,83.0,-80.0,-126.0
S100A8,33.0,33.0,Sepsis,209.0,83.0,0.0,-126.0
S100A8,0.0,24.0,Pancreatitis,209.0,83.0,24.0,-126.0
S100A8,26.0,26.0,Gastric ulcer,209.0,83.0,0.0,-126.0
S100A9,70.0,70.0,Pneumonia,207.0,207.0,0.0,0.0
S100A9,33.0,33.0,Sepsis,207.0,207.0,0.0,0.0
S100A9,80.0,80.0,Myocardial Infarction,207.0,207.0,0.0,0.0
S100A9,24.0,24.0,Pancreatitis,207.0,207.0,0.0,0.0
S100B,70.0,70.0,Pneumonia,150.0,183.0,0.0,33.0
S100B,80.0,80.0,Myocardial Infarction,150.0,183.0,0.0,33.0
S100B,0.0,33.0,Sepsis,150.0,183.0,33.0,33.0
S1PR1,0.0,70.0,Pneumonia,0.0,70.0,70.0,70.0
S1PR2,0.0,3.0,Pulmonary Edema,0.0,3.0,3.0,3.0
S1PR3,33.0,33.0,Sepsis,33.0,33.0,0.0,0.0
S1PR4,0.0,23.0,Thrombocytopenia,0.0,23.0,23.0,23.0
SAA1,19.0,19.0,Hyperlipidemia,56.0,56.0,0.0,0.0
SAA1,33.0,33.0,Sepsis,56.0,56.0,0.0,0.0
SAA1,4.0,4.0,Proteinuria,56.0,56.0,0.0,0.0
SAA3P,19.0,19.0,Hyperlipidemia,19.0,19.0,0.0,0.0
SAA@,33.0,33.0,Sepsis,33.0,33.0,0.0,0.0
SACS,1.0,1.0,Peripheral Neuropathy,1.0,1.0,0.0,0.0
SAFB,0.0,80.0,Myocardial Infarction,0.0,80.0,80.0,80.0
SALL4,23.0,23.0,Thrombocytopenia,23.0,103.0,0.0,80.0
SALL4,0.0,80.0,Myocardial Infarction,23.0,103.0,80.0,80.0
SAMD12-AS1,0.0,24.0,Pancreatitis,0.0,24.0,24.0,24.0
SAMD3,0.0,4.0,Proteinuria,0.0,4.0,4.0,4.0
SAMD9L,1.0,0.0,Peripheral Neuropathy,1.0,0.0,-1.0,-1.0
SAMHD1,0.0,23.0,Thrombocytopenia,0.0,23.0,23.0,23.0
SAR1B,1.0,0.0,Peripheral Neuropathy,34.0,0.0,-1.0,-34.0
SAR1B,33.0,0.0,Sepsis,34.0,0.0,-33.0,-34.0
SARS,3.0,3.0,Pulmonary Edema,73.0,73.0,0.0,0.0
SARS,70.0,70.0,Pneumonia,73.0,73.0,0.0,0.0
SARS2,4.0,4.0,Proteinuria,180.0,107.0,0.0,-73.0
SARS2,23.0,23.0,Thrombocytopenia,180.0,107.0,0.0,-73.0
SARS2,3.0,0.0,Pulmonary Edema,180.0,107.0,-3.0,-73.0
SARS2,80.0,80.0,Myocardial Infarction,180.0,107.0,0.0,-73.0
SARS2,70.0,0.0,Pneumonia,180.0,107.0,-70.0,-73.0
SBDS,23.0,23.0,Thrombocytopenia,103.0,23.0,0.0,-80.0
SBDS,80.0,0.0,Myocardial Infarction,103.0,23.0,-80.0,-80.0
SBF1,0.0,80.0,Myocardial Infarction,1.0,81.0,80.0,80.0
SBF1,1.0,1.0,Peripheral Neuropathy,1.0,81.0,0.0,80.0
SBF1P1,0.0,80.0,Myocardial Infarction,0.0,80.0,80.0,80.0
SBF2,1.0,1.0,Peripheral Neuropathy,1.0,1.0,0.0,0.0
SBSPON,0.0,24.0,Pancreatitis,0.0,24.0,24.0,24.0
SC5D,23.0,23.0,Thrombocytopenia,23.0,23.0,0.0,0.0
SCAF11,70.0,70.0,Pneumonia,70.0,70.0,0.0,0.0
SCAP,80.0,80.0,Myocardial Infarction,99.0,80.0,0.0,-19.0
SCAP,19.0,0.0,Hyperlipidemia,99.0,80.0,-19.0,-19.0
SCARB1,1.0,0.0,Peripheral Neuropathy,100.0,85.0,-1.0,-15.0
SCARB1,80.0,80.0,Myocardial Infarction,100.0,85.0,0.0,-15.0
SCARB1,19.0,0.0,Hyperlipidemia,100.0,85.0,-19.0,-15.0
SCARB1,0.0,5.0,Cerebral Infarction,100.0,85.0,5.0,-15.0
SCARB2,23.0,23.0,Thrombocytopenia,45.0,27.0,0.0,-18.0
SCARB2,4.0,4.0,Proteinuria,45.0,27.0,0.0,-18.0
SCARB2,18.0,0.0,Edema,45.0,27.0,-18.0,-18.0
SCARF2,1.0,0.0,Peripheral Neuropathy,1.0,0.0,-1.0,-1.0
SCCPDH,0.0,80.0,Myocardial Infarction,0.0,80.0,80.0,80.0
SCD5,0.0,80.0,Myocardial Infarction,0.0,80.0,80.0,80.0
SCG2,80.0,80.0,Myocardial Infarction,80.0,80.0,0.0,0.0
SCGB1A1,70.0,70.0,Pneumonia,70.0,70.0,0.0,0.0
SCGB3A2,70.0,70.0,Pneumonia,70.0,70.0,0.0,0.0
SCHLAP1,0.0,80.0,Myocardial Infarction,0.0,80.0,80.0,80.0
SCLT1,33.0,0.0,Sepsis,33.0,0.0,-33.0,-33.0
SCN11A,1.0,0.0,Peripheral Neuropathy,1.0,0.0,-1.0,-1.0
SCN1A,33.0,33.0,Sepsis,33.0,33.0,0.0,0.0
SCN2A,1.0,0.0,Peripheral Neuropathy,1.0,0.0,-1.0,-1.0
SCN4A,1.0,1.0,Peripheral Neuropathy,19.0,1.0,0.0,-18.0
SCN4A,18.0,0.0,Edema,19.0,1.0,-18.0,-18.0
SCN5A,80.0,80.0,Myocardial Infarction,80.0,80.0,0.0,0.0
SCN8A,1.0,0.0,Peripheral Neuropathy,1.0,0.0,-1.0,-1.0
SCN9A,1.0,1.0,Peripheral Neuropathy,1.0,1.0,0.0,0.0
SCNN1A,4.0,4.0,Proteinuria,7.0,7.0,0.0,0.0
SCNN1A,3.0,3.0,Pulmonary Edema,7.0,7.0,0.0,0.0
SCNN1B,18.0,0.0,Edema,18.0,0.0,-18.0,-18.0
SCO1,4.0,4.0,Proteinuria,4.0,4.0,0.0,0.0
SCP2,1.0,1.0,Peripheral Neuropathy,1.0,1.0,0.0,0.0
SCT,24.0,24.0,Pancreatitis,24.0,24.0,0.0,0.0
SCYL1,1.0,0.0,Peripheral Neuropathy,1.0,0.0,-1.0,-1.0
SDC1,80.0,80.0,Myocardial Infarction,129.0,162.0,0.0,33.0
SDC1,0.0,33.0,Sepsis,129.0,162.0,33.0,33.0
SDC1,4.0,4.0,Proteinuria,129.0,162.0,0.0,33.0
SDC1,26.0,26.0,Gastric ulcer,129.0,162.0,0.0,33.0
SDC1,19.0,19.0,Hyperlipidemia,129.0,162.0,0.0,33.0
SDC2,19.0,19.0,Hyperlipidemia,19.0,19.0,0.0,0.0
SDC4,80.0,80.0,Myocardial Infarction,80.0,80.0,0.0,0.0
SDCBPP2,0.0,80.0,Myocardial Infarction,0.0,80.0,80.0,80.0
SDF4,24.0,24.0,Pancreatitis,24.0,24.0,0.0,0.0
SDHA,0.0,4.0,Proteinuria,0.0,4.0,4.0,4.0
SDHAF2,0.0,4.0,Proteinuria,0.0,4.0,4.0,4.0
SDHB,4.0,4.0,Proteinuria,4.0,4.0,0.0,0.0
SDHC,0.0,4.0,Proteinuria,0.0,4.0,4.0,4.0
SDHD,0.0,80.0,Myocardial Infarction,4.0,84.0,80.0,80.0
SDHD,4.0,4.0,Proteinuria,4.0,84.0,0.0,80.0
SDK1,0.0,80.0,Myocardial Infarction,0.0,80.0,80.0,80.0
SDS,23.0,0.0,Thrombocytopenia,23.0,0.0,-23.0,-23.0
SEA,33.0,33.0,Sepsis,33.0,33.0,0.0,0.0
SEC24C,23.0,0.0,Thrombocytopenia,23.0,0.0,-23.0,-23.0
SEC24D,80.0,80.0,Myocardial Infarction,80.0,80.0,0.0,0.0
SEL1L,19.0,0.0,Hyperlipidemia,19.0,0.0,-19.0,-19.0
SELE,24.0,24.0,Pancreatitis,138.0,137.0,0.0,-1.0
SELE,1.0,0.0,Peripheral Neuropathy,138.0,137.0,-1.0,-1.0
SELE,33.0,33.0,Sepsis,138.0,137.0,0.0,-1.0
SELE,80.0,80.0,Myocardial Infarction,138.0,137.0,0.0,-1.0
SELENON,0.0,70.0,Pneumonia,0.0,70.0,70.0,70.0
SELENOP,0.0,33.0,Sepsis,0.0,33.0,33.0,33.0
SELL,80.0,80.0,Myocardial Infarction,139.0,209.0,0.0,70.0
SELL,33.0,33.0,Sepsis,139.0,209.0,0.0,70.0
SELL,24.0,24.0,Pancreatitis,139.0,209.0,0.0,70.0
SELL,0.0,70.0,Pneumonia,139.0,209.0,70.0,70.0
SELL,2.0,2.0,Deep Vein Thrombosis,139.0,209.0,0.0,70.0
SELP,19.0,0.0,Hyperlipidemia,227.0,237.0,-19.0,10.0
SELP,1.0,0.0,Peripheral Neuropathy,227.0,237.0,-1.0,10.0
SELP,80.0,80.0,Myocardial Infarction,227.0,237.0,0.0,10.0
SELP,0.0,23.0,Thrombocytopenia,227.0,237.0,23.0,10.0
SELP,33.0,33.0,Sepsis,227.0,237.0,0.0,10.0
SELP,0.0,5.0,Cerebral Infarction,227.0,237.0,5.0,10.0
SELP,0.0,2.0,Deep Vein Thrombosis,227.0,237.0,2.0,10.0
SELP,24.0,24.0,Pancreatitis,227.0,237.0,0.0,10.0
SELP,70.0,70.0,Pneumonia,227.0,237.0,0.0,10.0
SELPLG,80.0,80.0,Myocardial Infarction,80.0,183.0,0.0,103.0
SELPLG,0.0,33.0,Sepsis,80.0,183.0,33.0,103.0
SELPLG,0.0,70.0,Pneumonia,80.0,183.0,70.0,103.0
SEMA3A,5.0,5.0,Cerebral Infarction,5.0,5.0,0.0,0.0
SEMA3C,0.0,80.0,Myocardial Infarction,33.0,80.0,80.0,47.0
SEMA3C,33.0,0.0,Sepsis,33.0,80.0,-33.0,47.0
SEMA3D,33.0,0.0,Sepsis,33.0,0.0,-33.0,-33.0
SEMA3F,80.0,80.0,Myocardial Infarction,80.0,80.0,0.0,0.0
SEMA4A,70.0,70.0,Pneumonia,70.0,70.0,0.0,0.0
SEMA5A,0.0,80.0,Myocardial Infarction,0.0,80.0,80.0,80.0
SEMA6A,5.0,5.0,Cerebral Infarction,8.0,41.0,0.0,33.0
SEMA6A,3.0,3.0,Pulmonary Edema,8.0,41.0,0.0,33.0
SEMA6A,0.0,33.0,Sepsis,8.0,41.0,33.0,33.0
SEMA7A,0.0,70.0,Pneumonia,0.0,70.0,70.0,70.0
SENP1,0.0,80.0,Myocardial Infarction,0.0,80.0,80.0,80.0
SENP6,33.0,33.0,Sepsis,33.0,33.0,0.0,0.0
SEPP1,80.0,0.0,Myocardial Infarction,80.0,0.0,-80.0,-80.0
SEPT9,1.0,1.0,Peripheral Neuropathy,1.0,81.0,0.0,80.0
SEPT9,0.0,80.0,Myocardial Infarction,1.0,81.0,80.0,80.0
SERAC1,33.0,0.0,Sepsis,33.0,0.0,-33.0,-33.0
SERPINA1,24.0,24.0,Pancreatitis,190.0,40.0,0.0,-150.0
SERPINA1,12.0,12.0,Hemorrhage,190.0,40.0,0.0,-150.0
SERPINA1,4.0,4.0,Proteinuria,190.0,40.0,0.0,-150.0
SERPINA1,70.0,0.0,Pneumonia,190.0,40.0,-70.0,-150.0
SERPINA1,80.0,0.0,Myocardial Infarction,190.0,40.0,-80.0,-150.0
SERPINA10,80.0,0.0,Myocardial Infarction,80.0,2.0,-80.0,-78.0
SERPINA10,0.0,2.0,Deep Vein Thrombosis,80.0,2.0,2.0,-78.0
SERPINA13P,24.0,24.0,Pancreatitis,43.0,43.0,0.0,0.0
SERPINA13P,19.0,19.0,Hyperlipidemia,43.0,43.0,0.0,0.0
SERPINA2,80.0,0.0,Myocardial Infarction,80.0,0.0,-80.0,-80.0
SERPINA3,2.0,0.0,Deep Vein Thrombosis,82.0,80.0,-2.0,-2.0
SERPINA3,80.0,80.0,Myocardial Infarction,82.0,80.0,0.0,-2.0
SERPINA4,80.0,80.0,Myocardial Infarction,80.0,80.0,0.0,0.0
SERPINA5,80.0,80.0,Myocardial Infarction,82.0,82.0,0.0,0.0
SERPINA5,2.0,2.0,Deep Vein Thrombosis,82.0,82.0,0.0,0.0
SERPINB2,80.0,80.0,Myocardial Infarction,159.0,128.0,0.0,-31.0
SERPINB2,33.0,0.0,Sepsis,159.0,128.0,-33.0,-31.0
SERPINB2,0.0,2.0,Deep Vein Thrombosis,159.0,128.0,2.0,-31.0
SERPINB2,26.0,26.0,Gastric ulcer,159.0,128.0,0.0,-31.0
SERPINB2,19.0,19.0,Hyperlipidemia,159.0,128.0,0.0,-31.0
SERPINB2,1.0,1.0,Peripheral Neuropathy,159.0,128.0,0.0,-31.0
SERPINB5,0.0,24.0,Pancreatitis,0.0,24.0,24.0,24.0
SERPINB6,5.0,5.0,Cerebral Infarction,5.0,5.0,0.0,0.0
SERPINC1,80.0,80.0,Myocardial Infarction,87.0,106.0,0.0,19.0
SERPINC1,2.0,2.0,Deep Vein Thrombosis,87.0,106.0,0.0,19.0
SERPINC1,5.0,5.0,Cerebral Infarction,87.0,106.0,0.0,19.0
SERPINC1,0.0,19.0,Hyperlipidemia,87.0,106.0,19.0,19.0
SERPIND1,80.0,80.0,Myocardial Infarction,82.0,101.0,0.0,19.0
SERPIND1,0.0,19.0,Hyperlipidemia,82.0,101.0,19.0,19.0
SERPIND1,2.0,2.0,Deep Vein Thrombosis,82.0,101.0,0.0,19.0
SERPINE1,5.0,5.0,Cerebral Infarction,262.0,238.0,0.0,-24.0
SERPINE1,2.0,2.0,Deep Vein Thrombosis,262.0,238.0,0.0,-24.0
SERPINE1,26.0,26.0,Gastric ulcer,262.0,238.0,0.0,-24.0
SERPINE1,33.0,33.0,Sepsis,262.0,238.0,0.0,-24.0
SERPINE1,3.0,3.0,Pulmonary Edema,262.0,238.0,0.0,-24.0
SERPINE1,19.0,19.0,Hyperlipidemia,262.0,238.0,0.0,-24.0
SERPINE1,80.0,80.0,Myocardial Infarction,262.0,238.0,0.0,-24.0
SERPINE1,24.0,0.0,Pancreatitis,262.0,238.0,-24.0,-24.0
SERPINE1,70.0,70.0,Pneumonia,262.0,238.0,0.0,-24.0
SERPINE2,5.0,5.0,Cerebral Infarction,5.0,5.0,0.0,0.0
SERPINF1,33.0,33.0,Sepsis,33.0,34.0,0.0,1.0
SERPINF1,0.0,1.0,Peripheral Neuropathy,33.0,34.0,1.0,1.0
SERPINF2,0.0,23.0,Thrombocytopenia,99.0,122.0,23.0,23.0
SERPINF2,19.0,19.0,Hyperlipidemia,99.0,122.0,0.0,23.0
SERPINF2,80.0,80.0,Myocardial Infarction,99.0,122.0,0.0,23.0
SERPING1,33.0,33.0,Sepsis,132.0,33.0,0.0,-99.0
SERPING1,18.0,0.0,Edema,132.0,33.0,-18.0,-99.0
SERPING1,80.0,0.0,Myocardial Infarction,132.0,33.0,-80.0,-99.0
SERPING1,1.0,0.0,Peripheral Neuropathy,132.0,33.0,-1.0,-99.0
SERPINI1,5.0,5.0,Cerebral Infarction,6.0,5.0,0.0,-1.0
SERPINI1,1.0,0.0,Peripheral Neuropathy,6.0,5.0,-1.0,-1.0
SESN2,0.0,70.0,Pneumonia,0.0,70.0,70.0,70.0
SETD1A,2.0,0.0,Deep Vein Thrombosis,2.0,0.0,-2.0,-2.0
SETD2,5.0,5.0,Cerebral Infarction,85.0,85.0,0.0,0.0
SETD2,80.0,80.0,Myocardial Infarction,85.0,85.0,0.0,0.0
SETMAR,0.0,33.0,Sepsis,0.0,33.0,33.0,33.0
SETX,1.0,1.0,Peripheral Neuropathy,1.0,1.0,0.0,0.0
SF3A2,80.0,80.0,Myocardial Infarction,80.0,80.0,0.0,0.0
SF3B1,0.0,23.0,Thrombocytopenia,0.0,23.0,23.0,23.0
SFMBT2,0.0,80.0,Myocardial Infarction,0.0,80.0,80.0,80.0
SFRP1,33.0,33.0,Sepsis,33.0,33.0,0.0,0.0
SFRP2,80.0,80.0,Myocardial Infarction,80.0,80.0,0.0,0.0
SFTPA1,0.0,70.0,Pneumonia,0.0,70.0,70.0,70.0
SFTPA2,70.0,70.0,Pneumonia,70.0,70.0,0.0,0.0
SFTPB,33.0,0.0,Sepsis,106.0,73.0,-33.0,-33.0
SFTPB,3.0,3.0,Pulmonary Edema,106.0,73.0,0.0,-33.0
SFTPB,70.0,70.0,Pneumonia,106.0,73.0,0.0,-33.0
SFTPC,3.0,3.0,Pulmonary Edema,73.0,73.0,0.0,0.0
